timestamp_utc,players
2026-01-20T15:40:03Z,198013
2026-01-20T15:45:03Z,198822
2026-01-20T15:50:03Z,199423
2026-01-20T15:55:03Z,200434
2026-01-20T16:00:03Z,200226
2026-01-20T16:05:03Z,200341
2026-01-20T16:10:03Z,201394
2026-01-20T16:15:03Z,202529
2026-01-20T16:20:02Z,203061
2026-01-20T16:25:02Z,204258
2026-01-20T16:30:03Z,202946
2026-01-20T16:35:03Z,203810
2026-01-20T16:40:02Z,204643
2026-01-20T16:45:03Z,205207
2026-01-20T16:50:03Z,205629
2026-01-20T16:55:03Z,205385
2026-01-20T17:00:02Z,205353
2026-01-20T17:05:02Z,205823
2026-01-20T17:10:03Z,206284
2026-01-20T17:15:03Z,207178
2026-01-20T17:20:04Z,207383
2026-01-20T17:25:03Z,207820
2026-01-20T17:30:02Z,207355
2026-01-20T17:35:03Z,208005
2026-01-20T17:40:03Z,209144
2026-01-20T17:45:03Z,210519
2026-01-20T17:50:03Z,211253
2026-01-20T17:55:03Z,211521
2026-01-20T18:00:03Z,211124
2026-01-20T18:05:03Z,211969
2026-01-20T18:10:03Z,213304
2026-01-20T18:15:03Z,214324
2026-01-20T18:20:03Z,215226
2026-01-20T18:25:03Z,216166
2026-01-20T18:30:03Z,217210
2026-01-20T18:35:03Z,217586
2026-01-20T18:40:03Z,218698
2026-01-20T18:45:03Z,219863
2026-01-20T18:50:03Z,220527
2026-01-20T18:55:03Z,219792
2026-01-20T19:00:02Z,220606
2026-01-20T19:05:02Z,221153
2026-01-20T19:10:03Z,221874
2026-01-20T19:15:03Z,222641
2026-01-20T19:20:03Z,223955
2026-01-20T19:25:02Z,224763
2026-01-20T19:30:03Z,225397
2026-01-20T19:35:03Z,225903
2026-01-20T19:40:02Z,226590
2026-01-20T19:45:03Z,227108
2026-01-20T19:50:03Z,227946
2026-01-20T19:55:03Z,228469
2026-01-20T20:00:03Z,228626
2026-01-20T20:05:03Z,229078
2026-01-20T20:10:03Z,229478
2026-01-20T20:15:02Z,230102
2026-01-20T20:20:02Z,230587
2026-01-20T20:25:03Z,230829
2026-01-20T20:30:02Z,231045
2026-01-20T20:35:03Z,231271
2026-01-20T20:40:03Z,231761
2026-01-20T20:45:03Z,231471
2026-01-20T20:50:03Z,231204
2026-01-20T20:55:02Z,230938
2026-01-20T21:00:03Z,230339
2026-01-20T21:05:03Z,230143
2026-01-20T21:10:02Z,229888
2026-01-20T21:15:03Z,229501
2026-01-20T21:20:03Z,229132
2026-01-20T21:25:03Z,228885
2026-01-20T21:30:03Z,227899
2026-01-20T21:35:03Z,227679
2026-01-20T21:40:02Z,227103
2026-01-20T21:45:02Z,226537
2026-01-20T21:50:02Z,225913
2026-01-20T21:55:03Z,225350
2026-01-20T22:00:02Z,222928
2026-01-20T22:05:03Z,222833
2026-01-20T22:10:03Z,221733
2026-01-20T22:15:03Z,221131
2026-01-20T22:20:03Z,220252
2026-01-20T22:25:02Z,219984
2026-01-20T22:30:02Z,218736
2026-01-20T22:35:02Z,218459
2026-01-20T22:40:02Z,217426
2026-01-20T22:45:03Z,217002
2026-01-20T22:50:03Z,216382
2026-01-20T22:55:03Z,215679
2026-01-20T23:00:03Z,215194
2026-01-20T23:05:02Z,214523
2026-01-20T23:10:02Z,213991
2026-01-20T23:15:02Z,213593
2026-01-20T23:20:02Z,213663
2026-01-20T23:25:02Z,213180
2026-01-20T23:30:02Z,212547
2026-01-20T23:35:02Z,212104
2026-01-20T23:40:02Z,212440
2026-01-20T23:45:02Z,212540
2026-01-20T23:50:03Z,212564
2026-01-20T23:55:02Z,212022
2026-01-21T00:00:03Z,211810
2026-01-21T00:05:02Z,210843
2026-01-21T00:10:03Z,211343
2026-01-21T00:15:04Z,211294
2026-01-21T00:20:03Z,211743
2026-01-21T00:25:03Z,211879
2026-01-21T00:30:03Z,212062
2026-01-21T00:35:02Z,212238
2026-01-21T00:40:02Z,212868
2026-01-21T00:45:02Z,213266
2026-01-21T00:50:02Z,213436
2026-01-21T00:55:02Z,213915
2026-01-21T01:00:03Z,213933
2026-01-21T01:05:03Z,214204
2026-01-21T01:10:03Z,214689
2026-01-21T01:15:03Z,215117
2026-01-21T01:20:02Z,215219
2026-01-21T01:25:03Z,215538
2026-01-21T01:30:03Z,215841
2026-01-21T01:35:03Z,216295
2026-01-21T01:40:03Z,216288
2026-01-21T01:45:03Z,216984
2026-01-21T01:50:03Z,217509
2026-01-21T01:55:02Z,218004
2026-01-21T02:00:02Z,217958
2026-01-21T02:05:02Z,217894
2026-01-21T02:10:02Z,217883
2026-01-21T02:15:03Z,217753
2026-01-21T02:20:02Z,217376
2026-01-21T02:25:02Z,217399
2026-01-21T02:30:03Z,216430
2026-01-21T02:35:02Z,216338
2026-01-21T02:40:02Z,216167
2026-01-21T02:45:03Z,215746
2026-01-21T02:50:03Z,215321
2026-01-21T02:55:02Z,214407
2026-01-21T03:00:02Z,213507
2026-01-21T03:05:02Z,212331
2026-01-21T03:10:03Z,211535
2026-01-21T03:15:03Z,210983
2026-01-21T03:20:03Z,210145
2026-01-21T03:25:02Z,209841
2026-01-21T03:30:03Z,208945
2026-01-21T03:35:02Z,208051
2026-01-21T03:40:03Z,207200
2026-01-21T03:45:03Z,206470
2026-01-21T03:50:02Z,205688
2026-01-21T03:55:02Z,204491
2026-01-21T04:00:02Z,203114
2026-01-21T04:05:02Z,201851
2026-01-21T04:10:02Z,200430
2026-01-21T04:15:03Z,199464
2026-01-21T04:20:02Z,198362
2026-01-21T04:25:02Z,197154
2026-01-21T04:30:03Z,195865
2026-01-21T04:35:02Z,194660
2026-01-21T04:40:02Z,193658
2026-01-21T04:45:02Z,192277
2026-01-21T04:50:02Z,190756
2026-01-21T04:55:03Z,189444
2026-01-21T05:00:03Z,188029
2026-01-21T05:05:02Z,186654
2026-01-21T05:10:04Z,185120
2026-01-21T05:15:02Z,183861
2026-01-21T05:20:03Z,182148
2026-01-21T05:25:02Z,180782
2026-01-21T05:30:02Z,179600
2026-01-21T05:35:02Z,177804
2026-01-21T05:40:02Z,176886
2026-01-21T05:45:02Z,175183
2026-01-21T05:50:02Z,173855
2026-01-21T05:55:02Z,172939
2026-01-21T06:00:03Z,171934
2026-01-21T06:05:02Z,171351
2026-01-21T06:10:03Z,170692
2026-01-21T06:15:03Z,169440
2026-01-21T06:20:03Z,168755
2026-01-21T06:25:03Z,167835
2026-01-21T06:30:03Z,166963
2026-01-21T06:35:02Z,166562
2026-01-21T06:40:03Z,165729
2026-01-21T06:45:03Z,164294
2026-01-21T06:50:03Z,163575
2026-01-21T06:55:03Z,162638
2026-01-21T07:00:02Z,161519
2026-01-21T07:05:02Z,160791
2026-01-21T07:10:02Z,160524
2026-01-21T07:15:02Z,160188
2026-01-21T07:20:02Z,158590
2026-01-21T07:25:02Z,158350
2026-01-21T07:30:02Z,157756
2026-01-21T07:35:02Z,157492
2026-01-21T07:40:02Z,157321
2026-01-21T07:45:03Z,156801
2026-01-21T07:50:03Z,156410
2026-01-21T07:55:03Z,156234
2026-01-21T08:00:03Z,155866
2026-01-21T08:05:03Z,155777
2026-01-21T08:10:03Z,155587
2026-01-21T08:15:03Z,155478
2026-01-21T08:20:03Z,155413
2026-01-21T08:25:03Z,154853
2026-01-21T08:30:02Z,154437
2026-01-21T08:35:03Z,154205
2026-01-21T08:40:03Z,154309
2026-01-21T08:45:03Z,153682
2026-01-21T08:50:03Z,154063
2026-01-21T08:55:03Z,153892
2026-01-21T09:00:03Z,154067
2026-01-21T09:05:03Z,154323
2026-01-21T09:10:03Z,154665
2026-01-21T09:15:03Z,154988
2026-01-21T09:20:03Z,155274
2026-01-21T09:25:03Z,155471
2026-01-21T09:30:03Z,155372
2026-01-21T09:35:03Z,154900
2026-01-21T09:40:02Z,154984
2026-01-21T09:45:02Z,155131
2026-01-21T09:50:02Z,155431
2026-01-21T09:55:03Z,155595
2026-01-21T10:00:03Z,154619
2026-01-21T10:05:03Z,155632
2026-01-21T10:10:02Z,155754
2026-01-21T10:15:03Z,156058
2026-01-21T10:20:03Z,156267
2026-01-21T10:25:03Z,156207
2026-01-21T10:30:02Z,155853
2026-01-21T10:35:02Z,155754
2026-01-21T10:40:03Z,155977
2026-01-21T10:45:03Z,156105
2026-01-21T10:50:03Z,153693
2026-01-21T10:55:02Z,152311
2026-01-21T11:00:03Z,151257
2026-01-21T11:05:03Z,147855
2026-01-21T11:10:02Z,147136
2026-01-21T11:15:02Z,143747
2026-01-21T11:20:02Z,141205
2026-01-21T11:25:02Z,135413
2026-01-21T11:30:02Z,109368
2026-01-21T11:35:02Z,32034
2026-01-21T11:40:03Z,46352
2026-01-21T11:45:02Z,55739
2026-01-21T11:50:03Z,62625
2026-01-21T11:55:02Z,67994
2026-01-21T12:00:03Z,72303
2026-01-21T12:05:02Z,75997
2026-01-21T12:10:02Z,79548
2026-01-21T12:15:02Z,82548
2026-01-21T12:20:03Z,85202
2026-01-21T12:25:03Z,87683
2026-01-21T12:30:03Z,90100
2026-01-21T12:35:02Z,91937
2026-01-21T12:40:03Z,93100
2026-01-21T12:45:02Z,95459
2026-01-21T12:50:02Z,96654
2026-01-21T12:55:03Z,99111
2026-01-21T13:00:02Z,101828
2026-01-21T13:05:02Z,105045
2026-01-21T13:10:03Z,108648
2026-01-21T13:15:02Z,112451
2026-01-21T13:20:03Z,115607
2026-01-21T13:25:03Z,118383
2026-01-21T13:30:03Z,121051
2026-01-21T13:35:02Z,123543
2026-01-21T13:40:03Z,126313
2026-01-21T13:45:03Z,128831
2026-01-21T13:50:03Z,130378
2026-01-21T13:55:03Z,131795
2026-01-21T14:00:02Z,133992
2026-01-21T14:05:02Z,135778
2026-01-21T14:10:02Z,138454
2026-01-21T14:15:02Z,140474
2026-01-21T14:20:03Z,142185
2026-01-21T14:25:02Z,144129
2026-01-21T14:30:03Z,145911
2026-01-21T14:35:02Z,146997
2026-01-21T14:40:02Z,149189
2026-01-21T14:45:02Z,150993
2026-01-21T14:50:03Z,152958
2026-01-21T14:55:03Z,155184
2026-01-21T15:00:03Z,156380
2026-01-21T15:05:02Z,158494
2026-01-21T15:10:02Z,160735
2026-01-21T15:15:03Z,162799
2026-01-21T15:20:02Z,164440
2026-01-21T15:25:02Z,164217
2026-01-21T15:30:02Z,160338
2026-01-21T15:35:03Z,160051
2026-01-21T15:40:03Z,160981
2026-01-21T15:45:03Z,161239
2026-01-21T15:50:03Z,160929
2026-01-21T15:55:03Z,159705
2026-01-21T16:00:03Z,156536
2026-01-21T16:05:02Z,133877
2026-01-21T16:10:02Z,45116
2026-01-21T16:15:02Z,74811
2026-01-21T16:20:02Z,92254
2026-01-21T16:25:02Z,105952
2026-01-21T16:30:03Z,115873
2026-01-21T16:35:02Z,124767
2026-01-21T16:40:02Z,132417
2026-01-21T16:45:02Z,138667
2026-01-21T16:50:03Z,144225
2026-01-21T16:55:02Z,148960
2026-01-21T17:00:03Z,152416
2026-01-21T17:05:03Z,155786
2026-01-21T17:10:03Z,159470
2026-01-21T17:15:03Z,162969
2026-01-21T17:20:02Z,165894
2026-01-21T17:25:02Z,168450
2026-01-21T17:30:02Z,170391
2026-01-21T17:35:02Z,172525
2026-01-21T17:40:03Z,174500
2026-01-21T17:45:03Z,176346
2026-01-21T17:50:03Z,177777
2026-01-21T17:55:03Z,179263
2026-01-21T18:00:03Z,180896
2026-01-21T18:05:02Z,180959
2026-01-21T18:10:03Z,182424
2026-01-21T18:15:03Z,184353
2026-01-21T18:20:03Z,185379
2026-01-21T18:25:03Z,186834
2026-01-21T18:30:03Z,187800
2026-01-21T18:35:03Z,188747
2026-01-21T18:40:03Z,190258
2026-01-21T18:45:02Z,191533
2026-01-21T18:50:02Z,192851
2026-01-21T18:55:02Z,193744
2026-01-21T19:00:03Z,193889
2026-01-21T19:05:02Z,194797
2026-01-21T19:10:02Z,195548
2026-01-21T19:15:03Z,196218
2026-01-21T19:20:03Z,197539
2026-01-21T19:25:03Z,198027
2026-01-21T19:30:02Z,198576
2026-01-21T19:35:02Z,199669
2026-01-21T19:40:03Z,200451
2026-01-21T19:45:03Z,201199
2026-01-21T19:50:03Z,200776
2026-01-21T19:55:02Z,201119
2026-01-21T20:00:03Z,201519
2026-01-21T20:05:03Z,201870
2026-01-21T20:10:03Z,202461
2026-01-21T20:15:02Z,203341
2026-01-21T20:20:02Z,204234
2026-01-21T20:25:02Z,204502
2026-01-21T20:30:02Z,204450
2026-01-21T20:35:03Z,204664
2026-01-21T20:40:03Z,205276
2026-01-21T20:45:03Z,205480
2026-01-21T20:50:03Z,205658
2026-01-21T20:55:03Z,205505
2026-01-21T21:00:03Z,204886
2026-01-21T21:05:03Z,204502
2026-01-21T21:10:03Z,204844
2026-01-21T21:15:03Z,204965
2026-01-21T21:20:03Z,205000
2026-01-21T21:25:02Z,205046
2026-01-21T21:30:02Z,204735
2026-01-21T21:35:03Z,204187
2026-01-21T21:40:03Z,204104
2026-01-21T21:45:02Z,201773
2026-01-21T21:50:02Z,201672
2026-01-21T21:55:02Z,200756
2026-01-21T22:00:02Z,199887
2026-01-21T22:05:02Z,199113
2026-01-21T22:10:02Z,198353
2026-01-21T22:15:02Z,198957
2026-01-21T22:20:02Z,198599
2026-01-21T22:25:03Z,197431
2026-01-21T22:30:03Z,196132
2026-01-21T22:35:03Z,195988
2026-01-21T22:40:03Z,195948
2026-01-21T22:45:03Z,195541
2026-01-21T22:50:03Z,195223
2026-01-21T22:55:03Z,194674
2026-01-21T23:00:03Z,193965
2026-01-21T23:05:02Z,193744
2026-01-21T23:10:02Z,193159
2026-01-21T23:15:02Z,192907
2026-01-21T23:20:02Z,192853
2026-01-21T23:25:02Z,192884
2026-01-21T23:30:04Z,192697
2026-01-21T23:35:03Z,192726
2026-01-21T23:40:03Z,192716
2026-01-21T23:45:03Z,193076
2026-01-21T23:50:03Z,193515
2026-01-21T23:55:03Z,193838
2026-01-22T00:00:03Z,193977
2026-01-22T00:05:03Z,194028
2026-01-22T00:10:03Z,193992
2026-01-22T00:15:03Z,194549
2026-01-22T00:20:03Z,194888
2026-01-22T00:25:03Z,195377
2026-01-22T00:30:03Z,195595
2026-01-22T00:35:03Z,195995
2026-01-22T00:40:03Z,196457
2026-01-22T00:45:02Z,196832
2026-01-22T00:50:02Z,197348
2026-01-22T00:55:02Z,197468
2026-01-22T01:00:02Z,197719
2026-01-22T01:05:03Z,197980
2026-01-22T01:10:02Z,198245
2026-01-22T01:15:03Z,198669
2026-01-22T01:20:03Z,198157
2026-01-22T01:25:02Z,198355
2026-01-22T01:30:02Z,198847
2026-01-22T01:35:02Z,199160
2026-01-22T01:40:03Z,199812
2026-01-22T01:45:03Z,200216
2026-01-22T01:50:03Z,200775
2026-01-22T01:55:04Z,201050
2026-01-22T02:00:03Z,201142
2026-01-22T02:05:02Z,201025
2026-01-22T02:10:02Z,200781
2026-01-22T02:15:02Z,200980
2026-01-22T02:20:03Z,200976
2026-01-22T02:25:03Z,199310
2026-01-22T02:30:02Z,199333
2026-01-22T02:35:02Z,198729
2026-01-22T02:40:02Z,198437
2026-01-22T02:45:03Z,198323
2026-01-22T02:50:03Z,198289
2026-01-22T02:55:02Z,197852
2026-01-22T03:00:02Z,197101
2026-01-22T03:05:02Z,196011
2026-01-22T03:10:02Z,195050
2026-01-22T03:15:02Z,194664
2026-01-22T03:20:02Z,194136
2026-01-22T03:25:03Z,193351
2026-01-22T03:30:03Z,192607
2026-01-22T03:35:02Z,191716
2026-01-22T03:40:02Z,190844
2026-01-22T03:45:03Z,189886
2026-01-22T03:50:03Z,188852
2026-01-22T03:55:03Z,187758
2026-01-22T04:00:03Z,186591
2026-01-22T04:05:03Z,185415
2026-01-22T04:10:02Z,183930
2026-01-22T04:15:02Z,182605
2026-01-22T04:20:02Z,181715
2026-01-22T04:25:03Z,180130
2026-01-22T04:30:03Z,178827
2026-01-22T04:35:02Z,177506
2026-01-22T04:40:02Z,176302
2026-01-22T04:45:03Z,175358
2026-01-22T04:50:03Z,173964
2026-01-22T04:55:03Z,172674
2026-01-22T05:00:03Z,171569
2026-01-22T05:05:02Z,169771
2026-01-22T05:10:02Z,168294
2026-01-22T05:15:02Z,167052
2026-01-22T05:20:03Z,165457
2026-01-22T05:25:03Z,164069
2026-01-22T05:30:03Z,162963
2026-01-22T05:35:03Z,161937
2026-01-22T05:40:03Z,160654
2026-01-22T05:45:03Z,159551
2026-01-22T05:50:02Z,158741
2026-01-22T05:55:03Z,157709
2026-01-22T06:00:02Z,156502
2026-01-22T06:05:02Z,155356
2026-01-22T06:10:02Z,154508
2026-01-22T06:15:02Z,153597
2026-01-22T06:20:02Z,152511
2026-01-22T06:25:03Z,151742
2026-01-22T06:30:02Z,151029
2026-01-22T06:35:02Z,150258
2026-01-22T06:40:03Z,149224
2026-01-22T06:45:03Z,148176
2026-01-22T06:50:03Z,147512
2026-01-22T06:55:03Z,146991
2026-01-22T07:00:03Z,146260
2026-01-22T07:05:03Z,145458
2026-01-22T07:10:02Z,145119
2026-01-22T07:15:03Z,144859
2026-01-22T07:20:03Z,144289
2026-01-22T07:25:02Z,143839
2026-01-22T07:30:03Z,143495
2026-01-22T07:35:02Z,142765
2026-01-22T07:40:03Z,142290
2026-01-22T07:45:03Z,142332
2026-01-22T07:50:04Z,141902
2026-01-22T07:55:02Z,141668
2026-01-22T08:00:02Z,141456
2026-01-22T08:05:02Z,141112
2026-01-22T08:10:03Z,141076
2026-01-22T08:15:03Z,140850
2026-01-22T08:20:02Z,140511
2026-01-22T08:25:02Z,140556
2026-01-22T08:30:02Z,139796
2026-01-22T08:35:02Z,139690
2026-01-22T08:40:03Z,139773
2026-01-22T08:45:03Z,139668
2026-01-22T08:50:03Z,139587
2026-01-22T08:55:03Z,139711
2026-01-22T09:00:03Z,138792
2026-01-22T09:05:02Z,138317
2026-01-22T09:10:03Z,139039
2026-01-22T09:15:02Z,139485
2026-01-22T09:20:03Z,139289
2026-01-22T09:25:02Z,139835
2026-01-22T09:30:03Z,140901
2026-01-22T09:35:03Z,142482
2026-01-22T09:40:03Z,142732
2026-01-22T09:45:03Z,141974
2026-01-22T09:50:03Z,139729
2026-01-22T09:55:02Z,140253
2026-01-22T10:00:03Z,140380
2026-01-22T10:05:03Z,140674
2026-01-22T10:10:03Z,141135
2026-01-22T10:15:03Z,140394
2026-01-22T10:20:04Z,138533
2026-01-22T10:25:03Z,138194
2026-01-22T10:30:02Z,137977
2026-01-22T10:35:03Z,137975
2026-01-22T10:40:03Z,137931
2026-01-22T10:45:03Z,138074
2026-01-22T10:50:03Z,138318
2026-01-22T10:55:02Z,138872
2026-01-22T11:00:02Z,139191
2026-01-22T11:05:02Z,138884
2026-01-22T11:10:02Z,139456
2026-01-22T11:15:02Z,139938
2026-01-22T11:20:03Z,140026
2026-01-22T11:25:03Z,140725
2026-01-22T11:30:03Z,140894
2026-01-22T11:35:02Z,141588
2026-01-22T11:40:03Z,142358
2026-01-22T11:45:03Z,142832
2026-01-22T11:50:03Z,143655
2026-01-22T11:55:03Z,143445
2026-01-22T12:00:03Z,140436
2026-01-22T12:05:03Z,140688
2026-01-22T12:10:02Z,141221
2026-01-22T12:15:02Z,141707
2026-01-22T12:20:02Z,141838
2026-01-22T12:25:03Z,142736
2026-01-22T12:30:03Z,142989
2026-01-22T12:35:03Z,142663
2026-01-22T12:40:03Z,143359
2026-01-22T12:45:02Z,143976
2026-01-22T12:50:02Z,144890
2026-01-22T12:55:02Z,145571
2026-01-22T13:00:03Z,146112
2026-01-22T13:05:03Z,147348
2026-01-22T13:10:03Z,148159
2026-01-22T13:15:03Z,149239
2026-01-22T13:20:03Z,150328
2026-01-22T13:25:02Z,150400
2026-01-22T13:30:03Z,150914
2026-01-22T13:35:03Z,151644
2026-01-22T13:40:03Z,153038
2026-01-22T13:45:03Z,154041
2026-01-22T13:50:02Z,155640
2026-01-22T13:55:02Z,156131
2026-01-22T14:00:02Z,155710
2026-01-22T14:05:02Z,158139
2026-01-22T14:10:02Z,159818
2026-01-22T14:15:02Z,161447
2026-01-22T14:20:02Z,162348
2026-01-22T14:25:02Z,163898
2026-01-22T14:30:03Z,164709
2026-01-22T14:35:03Z,165686
2026-01-22T14:40:02Z,166973
2026-01-22T14:45:02Z,168059
2026-01-22T14:50:02Z,168634
2026-01-22T14:55:02Z,169371
2026-01-22T15:00:02Z,169864
2026-01-22T15:05:02Z,170936
2026-01-22T15:10:03Z,172202
2026-01-22T15:15:03Z,173200
2026-01-22T15:20:03Z,174161
2026-01-22T15:25:03Z,174754
2026-01-22T15:30:02Z,175696
2026-01-22T15:35:02Z,176109
2026-01-22T15:40:03Z,176817
2026-01-22T15:45:02Z,177637
2026-01-22T15:50:03Z,178450
2026-01-22T15:55:03Z,179074
2026-01-22T16:00:03Z,179874
2026-01-22T16:05:03Z,181199
2026-01-22T16:10:02Z,182453
2026-01-22T16:15:02Z,183432
2026-01-22T16:20:03Z,184081
2026-01-22T16:25:02Z,184901
2026-01-22T16:30:02Z,185680
2026-01-22T16:35:02Z,186107
2026-01-22T16:40:03Z,186815
2026-01-22T16:45:02Z,187529
2026-01-22T16:50:03Z,188119
2026-01-22T16:55:03Z,188443
2026-01-22T17:00:03Z,188232
2026-01-22T17:05:03Z,188491
2026-01-22T17:10:03Z,188831
2026-01-22T17:15:02Z,189388
2026-01-22T17:20:03Z,190077
2026-01-22T17:25:03Z,190444
2026-01-22T17:30:03Z,190890
2026-01-22T17:35:03Z,191603
2026-01-22T17:40:03Z,192097
2026-01-22T17:45:02Z,192828
2026-01-22T17:50:03Z,193221
2026-01-22T17:55:02Z,193462
2026-01-22T18:00:03Z,194000
2026-01-22T18:05:02Z,194576
2026-01-22T18:10:02Z,195222
2026-01-22T18:15:02Z,196069
2026-01-22T18:20:02Z,196850
2026-01-22T18:25:02Z,197662
2026-01-22T18:30:03Z,198368
2026-01-22T18:35:02Z,198797
2026-01-22T18:40:03Z,198917
2026-01-22T18:45:03Z,199739
2026-01-22T18:50:03Z,200539
2026-01-22T18:55:02Z,201363
2026-01-22T19:00:02Z,201979
2026-01-22T19:05:03Z,202486
2026-01-22T19:10:03Z,203167
2026-01-22T19:15:02Z,203920
2026-01-22T19:20:02Z,204337
2026-01-22T19:25:03Z,205262
2026-01-22T19:30:03Z,205824
2026-01-22T19:35:02Z,206897
2026-01-22T19:40:02Z,205797
2026-01-22T19:45:02Z,207658
2026-01-22T19:50:03Z,208072
2026-01-22T19:55:02Z,208664
2026-01-22T20:00:03Z,208256
2026-01-22T20:05:03Z,208498
2026-01-22T20:10:02Z,208655
2026-01-22T20:15:03Z,209785
2026-01-22T20:20:03Z,209969
2026-01-22T20:25:02Z,210022
2026-01-22T20:30:03Z,210276
2026-01-22T20:35:03Z,210496
2026-01-22T20:40:02Z,210779
2026-01-22T20:45:03Z,210894
2026-01-22T20:50:03Z,210693
2026-01-22T20:55:02Z,210760
2026-01-22T21:00:03Z,210197
2026-01-22T21:05:02Z,209376
2026-01-22T21:10:03Z,209585
2026-01-22T21:15:02Z,209497
2026-01-22T21:20:03Z,208888
2026-01-22T21:25:02Z,208558
2026-01-22T21:30:02Z,208173
2026-01-22T21:35:02Z,207793
2026-01-22T21:40:02Z,207464
2026-01-22T21:45:02Z,207184
2026-01-22T21:50:03Z,206884
2026-01-22T21:55:03Z,205743
2026-01-22T22:00:02Z,204929
2026-01-22T22:05:02Z,203993
2026-01-22T22:10:02Z,203167
2026-01-22T22:15:02Z,202660
2026-01-22T22:20:02Z,202205
2026-01-22T22:25:03Z,201696
2026-01-22T22:30:03Z,200786
2026-01-22T22:35:03Z,200131
2026-01-22T22:40:03Z,199960
2026-01-22T22:45:03Z,199422
2026-01-22T22:50:03Z,198766
2026-01-22T22:55:02Z,198499
2026-01-22T23:00:02Z,197782
2026-01-22T23:05:03Z,195841
2026-01-22T23:10:03Z,195436
2026-01-22T23:15:03Z,195550
2026-01-22T23:20:03Z,195241
2026-01-22T23:25:03Z,194846
2026-01-22T23:30:03Z,194963
2026-01-22T23:35:03Z,194792
2026-01-22T23:40:03Z,195933
2026-01-22T23:45:03Z,195635
2026-01-22T23:50:03Z,195769
2026-01-22T23:55:02Z,194163
2026-01-23T00:00:04Z,193610
2026-01-23T00:05:02Z,193240
2026-01-23T00:10:03Z,193321
2026-01-23T00:15:03Z,193457
2026-01-23T00:20:03Z,193626
2026-01-23T00:25:02Z,193668
2026-01-23T00:30:02Z,193984
2026-01-23T00:35:02Z,194482
2026-01-23T00:40:03Z,194753
2026-01-23T00:45:04Z,195455
2026-01-23T00:50:02Z,195591
2026-01-23T00:55:03Z,195724
2026-01-23T01:00:02Z,196082
2026-01-23T01:05:02Z,196098
2026-01-23T01:10:02Z,196325
2026-01-23T01:15:02Z,196869
2026-01-23T01:20:03Z,197251
2026-01-23T01:25:03Z,197683
2026-01-23T01:30:02Z,197810
2026-01-23T01:35:03Z,197626
2026-01-23T01:40:03Z,198514
2026-01-23T01:45:03Z,198944
2026-01-23T01:50:03Z,198966
2026-01-23T01:55:03Z,197553
2026-01-23T02:00:03Z,197637
2026-01-23T02:05:02Z,197570
2026-01-23T02:10:03Z,198310
2026-01-23T02:15:03Z,198328
2026-01-23T02:20:02Z,198601
2026-01-23T02:25:02Z,198609
2026-01-23T02:30:02Z,198572
2026-01-23T02:35:02Z,198393
2026-01-23T02:40:02Z,197736
2026-01-23T02:45:02Z,197505
2026-01-23T02:50:03Z,197204
2026-01-23T02:55:03Z,196710
2026-01-23T03:00:03Z,196466
2026-01-23T03:05:03Z,195931
2026-01-23T03:10:03Z,195284
2026-01-23T03:15:03Z,195134
2026-01-23T03:20:03Z,194502
2026-01-23T03:25:03Z,193945
2026-01-23T03:30:03Z,193331
2026-01-23T03:35:03Z,192692
2026-01-23T03:40:03Z,191836
2026-01-23T03:45:02Z,191068
2026-01-23T03:50:02Z,190150
2026-01-23T03:55:03Z,188989
2026-01-23T04:00:03Z,187836
2026-01-23T04:05:03Z,186676
2026-01-23T04:10:03Z,185634
2026-01-23T04:15:03Z,184185
2026-01-23T04:20:02Z,183604
2026-01-23T04:25:02Z,182575
2026-01-23T04:30:02Z,181537
2026-01-23T04:35:02Z,180542
2026-01-23T04:40:03Z,179275
2026-01-23T04:45:02Z,178172
2026-01-23T04:50:02Z,177032
2026-01-23T04:55:02Z,175818
2026-01-23T05:00:03Z,174670
2026-01-23T05:05:02Z,172986
2026-01-23T05:10:02Z,171113
2026-01-23T05:15:03Z,169777
2026-01-23T05:20:02Z,168567
2026-01-23T05:25:03Z,167274
2026-01-23T05:30:03Z,165971
2026-01-23T05:35:03Z,164725
2026-01-23T05:40:03Z,163673
2026-01-23T05:45:02Z,162261
2026-01-23T05:50:03Z,161302
2026-01-23T05:55:03Z,160173
2026-01-23T06:00:03Z,159008
2026-01-23T06:05:03Z,157941
2026-01-23T06:10:03Z,156790
2026-01-23T06:15:03Z,156271
2026-01-23T06:20:03Z,155700
2026-01-23T06:25:03Z,155003
2026-01-23T06:30:03Z,154243
2026-01-23T06:35:02Z,153561
2026-01-23T06:40:03Z,152881
2026-01-23T06:45:03Z,151890
2026-01-23T06:50:02Z,151566
2026-01-23T06:55:02Z,150996
2026-01-23T07:00:03Z,150127
2026-01-23T07:05:03Z,149448
2026-01-23T07:10:03Z,149409
2026-01-23T07:15:02Z,148897
2026-01-23T07:20:02Z,148210
2026-01-23T07:25:03Z,147893
2026-01-23T07:30:03Z,147528
2026-01-23T07:35:03Z,146191
2026-01-23T07:40:03Z,145816
2026-01-23T07:45:03Z,145626
2026-01-23T07:50:02Z,145222
2026-01-23T07:55:03Z,144449
2026-01-23T08:00:03Z,143946
2026-01-23T08:05:02Z,143430
2026-01-23T08:10:03Z,143448
2026-01-23T08:15:03Z,143613
2026-01-23T08:20:03Z,143592
